time,x,y,velocity_x,velocity_y,enemy_distance,goal_distance,hp,action
0.0012,308,310,4,0,188,1492,3,RIGHT
0.0012,312,310,4,0,182,1488,3,RIGHT
0.0012,316,310,4,0,176,1484,3,RIGHT
0.0012,320,310,4,0,170,1480,3,RIGHT
0.0013,324,310,4,0,164,1476,3,RIGHT
0.0013,328,310,4,0,158,1472,3,RIGHT
0.0013,332,310,4,0,152,1468,3,RIGHT
0.0013,336,310,4,0,146,1464,3,RIGHT
0.0013,340,310,4,0,140,1460,3,RIGHT
0.0014,344,310,4,0,134,1456,3,RIGHT
0.0014,348,310,4,0,128,1452,3,RIGHT
0.0014,352,310,4,0,122,1448,3,RIGHT
0.0014,356,310,4,0,116,1444,3,RIGHT
0.0014,360,310,4,0,110,1440,3,RIGHT
0.0014,364,310,4,0,104,1436,3,RIGHT
0.0015,368,310,4,0,98,1432,3,RIGHT
0.0015,372,310,4,0,92,1428,3,RIGHT
0.0015,376,310,4,0,86,1424,3,RIGHT
0.0015,380,310,4,0,80,1420,3,RIGHT
0.0015,384,310,4,0,74,1416,3,RIGHT
0.0016,388,310,4,0,68,1412,3,RIGHT
0.0016,392,310,4,0,62,1408,3,RIGHT
0.0022,396,310,4,0,56,1404,3,RIGHT
0.0023,400,310,4,0,50,1400,3,JUMP
0.0023,404,298,4,-12.2,48,1396,3,JUMP
0.0023,408,287,4,-11.399999999999999,46,1392,3,JUMP
0.0023,412,276,4,-10.599999999999998,44,1388,3,JUMP
0.0024,416,266,4,-9.799999999999997,42,1384,3,JUMP
0.0024,420,257,4,-8.999999999999996,40,1380,3,JUMP
0.0024,424,249,4,-8.199999999999996,38,1376,3,JUMP
0.0024,428,242,4,-7.399999999999996,36,1372,3,JUMP
0.0024,432,235,4,-6.599999999999996,34,1368,3,JUMP
0.0025,436,229,4,-5.799999999999996,32,1364,3,JUMP
0.0025,440,224,4,-4.9999999999999964,30,1360,3,JUMP
0.0025,444,220,4,-4.199999999999997,28,1356,3,JUMP
0.0025,448,217,4,-3.399999999999997,26,1352,3,JUMP
0.0025,452,214,4,-2.599999999999997,24,1348,3,JUMP
0.0025,456,212,4,-1.799999999999997,22,1344,3,JUMP
0.0026,460,211,4,-0.9999999999999969,20,1340,3,JUMP
0.0026,464,211,4,-0.19999999999999685,18,1336,3,JUMP
0.0026,468,210,4,0,16,1332,3,JUMP
0.0026,472,198,4,-12.2,14,1328,3,JUMP
0.0026,476,187,4,-11.399999999999999,12,1324,3,JUMP
0.0026,480,176,4,-10.599999999999998,10,1320,3,JUMP
0.0027,484,166,4,-9.799999999999997,8,1316,3,JUMP
0.0027,488,157,4,-8.999999999999996,6,1312,3,JUMP
0.0027,492,149,4,-8.199999999999996,4,1308,3,JUMP
0.0027,496,142,4,-7.399999999999996,2,1304,3,JUMP
0.0027,500,135,4,-6.599999999999996,0,1300,3,RIGHT
0.0028,504,129,4,-5.799999999999996,2,1296,3,RIGHT
0.0028,508,124,4,-4.9999999999999964,4,1292,3,RIGHT
0.0028,512,120,4,-4.199999999999997,6,1288,3,RIGHT
0.0028,516,117,4,-3.399999999999997,8,1284,3,RIGHT
0.0028,520,114,4,-2.599999999999997,10,1280,3,RIGHT
0.0028,524,112,4,-1.799999999999997,12,1276,3,RIGHT
0.0029,528,111,4,-0.9999999999999969,14,1272,3,RIGHT
0.0029,532,111,4,-0.19999999999999685,16,1268,3,RIGHT
0.0029,536,112,4,0.6000000000000032,18,1264,3,RIGHT
0.0029,540,113,4,1.4000000000000032,20,1260,3,RIGHT
0.0057,544,115,4,2.2000000000000033,22,1256,3,RIGHT
0.0057,548,118,4,3.0000000000000036,24,1252,3,RIGHT
0.0057,552,122,4,3.8000000000000034,26,1248,3,RIGHT
0.0058,556,127,4,4.600000000000003,28,1244,3,RIGHT
0.0058,560,132,4,5.400000000000003,30,1240,3,RIGHT
0.0058,564,138,4,6.200000000000003,32,1236,3,RIGHT
0.0058,568,145,4,7.000000000000003,34,1232,3,RIGHT
0.0058,572,153,4,7.8000000000000025,36,1228,3,RIGHT
0.0059,576,162,4,8.600000000000003,38,1224,3,RIGHT
0.0059,580,171,4,9.400000000000004,40,1220,3,RIGHT
0.0059,584,181,4,10.200000000000005,42,1216,3,RIGHT
0.0059,588,192,4,11.000000000000005,44,1212,3,RIGHT
0.0059,592,204,4,11.800000000000006,46,1208,3,RIGHT
0.006,596,217,4,12.600000000000007,48,1204,3,RIGHT
0.006,600,230,4,13.400000000000007,50,1200,3,RIGHT
0.006,604,244,4,14.200000000000008,52,1196,3,RIGHT
0.006,608,259,4,15.000000000000009,54,1192,3,RIGHT
0.006,612,275,4,15.80000000000001,56,1188,3,RIGHT
0.006,616,292,4,16.60000000000001,58,1184,3,RIGHT
0.0061,620,309,4,17.40000000000001,60,1180,3,RIGHT
0.0061,624,310,4,0,62,1176,3,RIGHT
0.0061,628,310,4,0,64,1172,3,RIGHT
0.0061,632,310,4,0,66,1168,3,RIGHT
0.0069,636,310,4,0,68,1164,3,RIGHT
0.007,640,310,4,0,70,1160,3,RIGHT
0.007,644,310,4,0,72,1156,3,RIGHT
0.007,648,310,4,0,74,1152,3,RIGHT
0.007,652,310,4,0,76,1148,3,RIGHT
0.007,656,310,4,0,78,1144,3,RIGHT
0.0071,660,310,4,0,80,1140,3,RIGHT
0.0071,664,310,4,0,82,1136,3,RIGHT
0.0071,668,310,4,0,84,1132,3,RIGHT
0.0071,672,310,4,0,86,1128,3,RIGHT
0.0071,676,310,4,0,88,1124,3,RIGHT
0.0072,680,310,4,0,90,1120,3,RIGHT
0.0072,684,310,4,0,92,1116,3,RIGHT
0.0072,688,310,4,0,94,1112,3,RIGHT
0.0072,692,310,4,0,96,1108,3,RIGHT
0.0072,696,310,4,0,98,1104,3,RIGHT
0.0073,700,310,4,0,100,1100,3,RIGHT
0.0073,704,310,4,0,102,1096,3,RIGHT
0.0073,708,310,4,0,104,1092,3,RIGHT
0.0073,712,310,4,0,106,1088,3,RIGHT
0.0073,716,310,4,0,108,1084,3,RIGHT
0.0074,720,310,4,0,110,1080,3,RIGHT
0.0074,724,310,4,0,112,1076,3,RIGHT
0.0074,728,310,4,0,114,1072,3,RIGHT
0.0074,732,310,4,0,116,1068,3,RIGHT
0.0074,736,310,4,0,118,1064,3,RIGHT
0.0075,740,310,4,0,120,1060,3,RIGHT
0.0084,744,310,4,0,122,1056,3,RIGHT
0.0084,748,310,4,0,124,1052,3,RIGHT
0.0084,752,310,4,0,126,1048,3,RIGHT
0.0085,756,310,4,0,128,1044,3,RIGHT
0.0085,760,310,4,0,130,1040,3,RIGHT
0.0085,764,310,4,0,132,1036,3,JUMP
0.0085,768,298,4,-12.2,134,1032,3,JUMP
0.0085,772,287,4,-11.399999999999999,136,1028,3,JUMP
0.0086,776,276,4,-10.599999999999998,138,1024,3,JUMP
0.0086,780,266,4,-9.799999999999997,140,1020,3,JUMP
0.0086,784,257,4,-8.999999999999996,142,1016,3,JUMP
0.0086,788,249,4,-8.199999999999996,144,1012,3,JUMP
0.0086,792,242,4,-7.399999999999996,146,1008,3,JUMP
0.0087,796,235,4,-6.599999999999996,148,1004,3,JUMP
0.0087,800,229,4,-5.799999999999996,150,1000,3,JUMP
0.0087,804,224,4,-4.9999999999999964,152,996,3,JUMP
0.0087,808,220,4,-4.199999999999997,154,992,3,JUMP
0.0087,812,217,4,-3.399999999999997,156,988,3,JUMP
0.0088,816,214,4,-2.599999999999997,158,984,3,JUMP
0.0088,820,212,4,-1.799999999999997,160,980,3,JUMP
0.0088,824,211,4,-0.9999999999999969,162,976,3,JUMP
0.0109,828,211,4,-0.19999999999999685,164,972,3,JUMP
0.011,832,212,4,0.6000000000000032,166,968,3,JUMP
0.011,836,213,4,1.4000000000000032,168,964,3,JUMP
0.011,840,215,4,2.2000000000000033,170,960,3,JUMP
0.0111,844,218,4,3.0000000000000036,172,956,3,JUMP
0.0111,848,222,4,3.8000000000000034,174,952,3,JUMP
0.0111,852,227,4,4.600000000000003,176,948,3,JUMP
0.0111,856,232,4,5.400000000000003,178,944,3,JUMP
0.0111,860,238,4,6.200000000000003,180,940,3,RIGHT
0.0112,864,245,4,7.000000000000003,182,936,3,RIGHT
0.0112,868,253,4,7.8000000000000025,184,932,3,RIGHT
0.0112,872,262,4,8.600000000000003,186,928,3,RIGHT
0.0112,876,271,4,9.400000000000004,188,924,3,RIGHT
0.0112,880,281,4,10.200000000000005,190,920,3,RIGHT
0.0113,884,292,4,11.000000000000005,192,916,3,RIGHT
0.0113,888,304,4,11.800000000000006,194,912,3,RIGHT
0.0113,892,310,4,0,196,908,3,RIGHT
0.0113,896,310,4,0,198,904,3,RIGHT
0.0113,900,310,4,0,200,900,3,RIGHT
0.0114,904,310,4,0,202,896,3,RIGHT
0.0114,908,310,4,0,204,892,3,RIGHT
0.0114,912,310,4,0,206,888,3,RIGHT
0.0114,916,310,4,0,208,884,3,RIGHT
0.0114,920,310,4,0,210,880,3,RIGHT
0.0115,924,310,4,0,212,876,3,RIGHT
0.0116,928,310,4,0,214,872,3,RIGHT
0.0116,932,310,4,0,216,868,3,RIGHT
0.0116,936,310,4,0,218,864,3,RIGHT
0.0116,940,310,4,0,220,860,3,RIGHT
0.0117,944,310,4,0,222,856,3,RIGHT
0.0117,948,310,4,0,224,852,3,RIGHT
0.0117,952,310,4,0,226,848,3,RIGHT
0.0117,956,310,4,0,228,844,3,RIGHT
0.0117,960,310,4,0,230,840,3,RIGHT
0.0118,964,310,4,0,232,836,3,RIGHT
0.0118,968,310,4,0,234,832,3,RIGHT
0.0118,972,310,4,0,236,828,3,RIGHT
0.0118,976,310,4,0,238,824,3,RIGHT
0.0118,980,310,4,0,240,820,3,RIGHT
0.0119,984,310,4,0,242,816,3,RIGHT
0.0119,988,310,4,0,244,812,3,RIGHT
0.0119,992,310,4,0,246,808,3,RIGHT
0.0119,996,310,4,0,248,804,3,RIGHT
0.012,1000,310,4,0,250,800,3,RIGHT
0.012,1004,310,4,0,256,796,3,RIGHT
0.012,1008,310,4,0,262,792,3,RIGHT
0.012,1012,310,4,0,268,788,3,RIGHT
0.012,1016,310,4,0,274,784,3,RIGHT
0.012,1020,310,4,0,280,780,3,RIGHT
0.0121,1024,310,4,0,286,776,3,RIGHT
0.0121,1028,310,4,0,292,772,3,RIGHT
0.0121,1032,310,4,0,298,768,3,RIGHT
0.0121,1036,310,4,0,304,764,3,RIGHT
0.0122,1040,310,4,0,310,760,3,RIGHT
0.0122,1044,310,4,0,316,756,3,RIGHT
0.0122,1048,310,4,0,322,752,3,RIGHT
0.0122,1052,310,4,0,328,748,3,RIGHT
0.0122,1056,310,4,0,334,744,3,RIGHT
0.0122,1060,310,4,0,340,740,3,RIGHT
0.0123,1064,310,4,0,346,736,3,RIGHT
0.0123,1068,310,4,0,348,732,3,RIGHT
0.0123,1072,310,4,0,342,728,3,RIGHT
0.0123,1076,310,4,0,336,724,3,RIGHT
0.0123,1080,310,4,0,330,720,3,RIGHT
0.0124,1084,310,4,0,324,716,3,RIGHT
0.0124,1088,310,4,0,318,712,3,RIGHT
0.0124,1092,310,4,0,312,708,3,RIGHT
0.0124,1096,310,4,0,306,704,3,RIGHT
0.0124,1100,310,4,0,300,700,3,RIGHT
0.0125,1104,310,4,0,294,696,3,RIGHT
0.0125,1108,310,4,0,288,692,3,RIGHT
0.0125,1112,310,4,0,282,688,3,RIGHT
0.0125,1116,310,4,0,276,684,3,RIGHT
0.0125,1120,310,4,0,270,680,3,RIGHT
0.0126,1124,310,4,0,264,676,3,RIGHT
0.0126,1128,310,4,0,258,672,3,RIGHT
0.0126,1132,310,4,0,252,668,3,RIGHT
0.0126,1136,310,4,0,246,664,3,RIGHT
0.0126,1140,310,4,0,240,660,3,RIGHT
0.0127,1144,310,4,0,234,656,3,RIGHT
0.0127,1148,310,4,0,228,652,3,RIGHT
0.0127,1152,310,4,0,222,648,3,RIGHT
0.0127,1156,310,4,0,216,644,3,RIGHT
0.0127,1160,310,4,0,210,640,3,RIGHT
0.0127,1164,310,4,0,204,636,3,RIGHT
0.0128,1168,310,4,0,198,632,3,RIGHT
0.0128,1172,310,4,0,192,628,3,RIGHT
0.013,1176,310,4,0,186,624,3,RIGHT
0.013,1180,310,4,0,180,620,3,RIGHT
0.013,1184,310,4,0,174,616,3,RIGHT
0.0131,1188,310,4,0,168,612,3,RIGHT
0.0131,1192,310,4,0,162,608,3,RIGHT
0.0131,1196,310,4,0,156,604,3,RIGHT
0.0131,1200,310,4,0,150,600,3,RIGHT
0.0132,1204,310,4,0,144,596,3,RIGHT
0.0132,1208,310,4,0,138,592,3,RIGHT
0.0132,1212,310,4,0,132,588,3,RIGHT
0.0132,1216,310,4,0,126,584,3,RIGHT
0.0133,1220,310,4,0,120,580,3,RIGHT
0.0133,1224,310,4,0,114,576,3,RIGHT
0.0133,1228,310,4,0,108,572,3,RIGHT
0.0133,1232,310,4,0,102,568,3,RIGHT
0.0134,1236,310,4,0,96,564,3,RIGHT
0.0134,1240,310,4,0,90,560,3,RIGHT
0.0134,1244,310,4,0,84,556,3,RIGHT
0.0134,1248,310,4,0,78,552,3,RIGHT
0.0135,1252,310,4,0,72,548,3,RIGHT
0.0135,1256,310,4,0,66,544,3,RIGHT
0.0135,1260,310,4,0,60,540,3,RIGHT
0.0135,1264,310,4,0,54,536,3,RIGHT
0.0136,1268,310,4,0,48,532,3,JUMP
0.0136,1272,298,4,-12.2,42,528,3,JUMP
0.0136,1276,287,4,-11.399999999999999,36,524,3,JUMP
0.0136,1280,276,4,-10.599999999999998,30,520,3,JUMP
0.0136,1284,266,4,-9.799999999999997,24,516,3,JUMP
0.0139,1288,257,4,-8.999999999999996,18,512,3,JUMP
0.014,1292,249,4,-8.199999999999996,12,508,3,JUMP
0.014,1296,242,4,-7.399999999999996,6,504,3,JUMP
0.014,1300,235,4,-6.599999999999996,0,500,3,RIGHT
0.0141,1304,229,4,-5.799999999999996,6,496,3,RIGHT
0.0141,1308,224,4,-4.9999999999999964,12,492,3,RIGHT
0.0141,1312,220,4,-4.199999999999997,18,488,3,RIGHT
0.0141,1316,217,4,-3.399999999999997,24,484,3,RIGHT
0.0141,1320,214,4,-2.599999999999997,30,480,3,RIGHT
0.0142,1324,212,4,-1.799999999999997,36,476,3,RIGHT
0.0149,1328,211,4,-0.9999999999999969,42,472,3,RIGHT
0.0149,1332,211,4,-0.19999999999999685,48,468,3,RIGHT
0.015,1336,212,4,0.6000000000000032,54,464,3,RIGHT
0.015,1340,213,4,1.4000000000000032,60,460,3,RIGHT
0.015,1344,215,4,2.2000000000000033,66,456,3,RIGHT
0.015,1348,218,4,3.0000000000000036,72,452,3,RIGHT
0.015,1352,222,4,3.8000000000000034,78,448,3,RIGHT
0.015,1356,227,4,4.600000000000003,84,444,3,RIGHT
0.0151,1360,232,4,5.400000000000003,90,440,3,RIGHT
0.0151,1364,238,4,6.200000000000003,96,436,3,RIGHT
0.0151,1368,245,4,7.000000000000003,102,432,3,RIGHT
0.0151,1372,253,4,7.8000000000000025,108,428,3,RIGHT
0.0151,1376,262,4,8.600000000000003,114,424,3,RIGHT
0.0152,1380,271,4,9.400000000000004,120,420,3,RIGHT
0.0152,1384,281,4,10.200000000000005,126,416,3,RIGHT
0.0152,1388,292,4,11.000000000000005,132,412,3,RIGHT
0.0152,1392,304,4,11.800000000000006,138,408,3,RIGHT
0.0152,1396,310,4,0,144,404,3,RIGHT
0.0152,1400,310,4,0,150,400,3,RIGHT
0.0153,1404,310,4,0,156,396,3,RIGHT
0.0153,1408,310,4,0,162,392,3,RIGHT
0.0153,1412,310,4,0,168,388,3,RIGHT
0.0153,1416,310,4,0,174,384,3,RIGHT
0.0154,1420,310,4,0,180,380,3,RIGHT
0.0154,1424,310,4,0,186,376,3,RIGHT
0.0154,1428,310,4,0,192,372,3,RIGHT
0.0154,1432,310,4,0,198,368,3,RIGHT
0.0154,1436,310,4,0,204,364,3,RIGHT
0.0155,1440,310,4,0,210,360,3,RIGHT
0.0155,1444,310,4,0,216,356,3,RIGHT
0.0164,1448,310,4,0,222,352,3,RIGHT
0.0164,1452,310,4,0,228,348,3,RIGHT
0.0165,1456,310,4,0,234,344,3,RIGHT
0.0165,1460,310,4,0,240,340,3,RIGHT
0.0166,1464,310,4,0,246,336,3,RIGHT
0.0166,1468,310,4,0,252,332,3,RIGHT
0.0166,1472,310,4,0,258,328,3,RIGHT
0.0166,1476,310,4,0,264,324,3,RIGHT
0.0166,1480,310,4,0,270,320,3,RIGHT
0.0167,1484,310,4,0,276,316,3,RIGHT
0.0167,1488,310,4,0,282,312,3,RIGHT
0.0167,1492,310,4,0,288,308,3,RIGHT
0.0167,1496,310,4,0,294,304,3,RIGHT
0.0167,1500,310,4,0,300,300,3,RIGHT
0.0168,1504,310,4,0,306,296,3,RIGHT
0.0168,1508,310,4,0,312,292,3,RIGHT
0.0168,1512,310,4,0,318,288,3,RIGHT
0.0168,1516,310,4,0,324,284,3,RIGHT
0.017,1520,310,4,0,330,280,3,RIGHT
0.0171,1524,310,4,0,336,276,3,RIGHT
0.0171,1528,310,4,0,342,272,3,RIGHT
0.0171,1532,310,4,0,348,268,3,RIGHT
0.0171,1536,310,4,0,354,264,3,RIGHT
0.0171,1540,310,4,0,360,260,3,RIGHT
0.0172,1544,310,4,0,366,256,3,RIGHT
0.0172,1548,310,4,0,372,252,3,RIGHT
0.0172,1552,310,4,0,378,248,3,RIGHT
0.0172,1556,310,4,0,384,244,3,RIGHT
0.0172,1560,310,4,0,390,240,3,RIGHT
0.0172,1564,310,4,0,396,236,3,RIGHT
0.0173,1568,310,4,0,402,232,3,RIGHT
0.0173,1572,310,4,0,408,228,3,RIGHT
0.0173,1576,310,4,0,414,224,3,RIGHT
0.0173,1580,310,4,0,420,220,3,RIGHT
0.0174,1584,310,4,0,426,216,3,RIGHT
0.0174,1588,310,4,0,432,212,3,RIGHT
0.0174,1592,310,4,0,438,208,3,RIGHT
0.0174,1596,310,4,0,444,204,3,RIGHT
0.0174,1600,310,4,0,450,200,3,RIGHT
0.0175,1604,310,4,0,452,196,3,RIGHT
0.0175,1608,310,4,0,454,192,3,RIGHT
0.0175,1612,310,4,0,456,188,3,RIGHT
0.0175,1616,310,4,0,458,184,3,RIGHT
0.0175,1620,310,4,0,460,180,3,RIGHT
0.0176,1624,310,4,0,462,176,3,RIGHT
0.0176,1628,310,4,0,464,172,3,RIGHT
0.0176,1632,310,4,0,466,168,3,RIGHT
0.0176,1636,310,4,0,468,164,3,RIGHT
0.0177,1640,310,4,0,470,160,3,RIGHT
0.0177,1644,310,4,0,472,156,3,RIGHT
0.0177,1648,310,4,0,474,152,3,RIGHT
0.018,1652,310,4,0,476,148,3,RIGHT
0.0181,1656,310,4,0,478,144,3,RIGHT
0.0181,1660,310,4,0,480,140,3,RIGHT
0.0181,1664,310,4,0,482,136,3,RIGHT
0.0181,1668,310,4,0,484,132,3,RIGHT
0.0181,1672,310,4,0,486,128,3,RIGHT
0.0183,1676,310,4,0,488,124,3,RIGHT
0.0183,1680,310,4,0,490,120,3,RIGHT
0.0183,1684,310,4,0,492,116,3,RIGHT
0.0184,1688,310,4,0,494,112,3,RIGHT
0.0184,1692,310,4,0,496,108,3,RIGHT
0.0185,1696,310,4,0,498,104,3,RIGHT
0.0185,1700,310,4,0,500,100,3,RIGHT
0.0185,1704,310,4,0,502,96,3,RIGHT
0.0186,1708,310,4,0,504,92,3,RIGHT
0.0186,1712,310,4,0,506,88,3,RIGHT
0.0186,1716,310,4,0,508,84,3,RIGHT
0.0186,1720,310,4,0,510,80,3,RIGHT
0.0186,1724,310,4,0,512,76,3,RIGHT
0.0187,1728,310,4,0,514,72,3,RIGHT
0.0187,1732,310,4,0,516,68,3,RIGHT
0.0187,1736,310,4,0,518,64,3,RIGHT
0.0187,1740,310,4,0,520,60,3,RIGHT
0.0187,1744,310,4,0,522,56,3,RIGHT
0.0187,1748,310,4,0,524,52,3,RIGHT
0.0188,1752,310,4,0,526,48,3,RIGHT
0.0188,1756,310,4,0,528,44,3,RIGHT
0.0188,1760,310,4,0,530,40,3,RIGHT
0.0188,1764,310,4,0,532,36,3,RIGHT
0.0188,1768,310,4,0,534,32,3,RIGHT
